edge_type,reason,source,source_type,target,target_type,warnings
fetched_as,document.source_id links to source,source:src_search_ef91136c088c,source,document:doc_066,document,
fetched_as,document.source_id links to source,source:src_search_340ae0c9d09e,source,document:doc_067,document,
fetched_as,document.source_id links to source,source:src_search_50fedea73302,source,document:doc_068,document,
fetched_as,document.source_id links to source,source:src_search_74152a4ae4ab,source,document:doc_069,document,
fetched_as,document.source_id links to source,source:src_search_c62c62e520ae,source,document:doc_070,document,
fetched_as,document.source_id links to source,source:src_search_34ae881076ba,source,document:doc_071,document,
fetched_as,document.source_id links to source,source:src_search_5b3b94cad94b,source,document:doc_072,document,
fetched_as,document.source_id links to source,source:src_search_8d237fa2e9fb,source,document:doc_073,document,
fetched_as,document.source_id links to source,source:src_search_d79bcfc122f2,source,document:doc_074,document,
fetched_as,document.source_id links to source,source:src_search_28bcce01426c,source,document:doc_075,document,
fetched_as,document.source_id links to source,source:src_search_ac2170651876,source,document:doc_076,document,
fetched_as,document.source_id links to source,source:src_search_f771bc0ae4a3,source,document:doc_077,document,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_65e6340a3a24_005,evidence_chunk,raw_record:rec_src_search_65e6340a3a24_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_65e6340a3a24_005,evidence_chunk,raw_record:rec_src_search_65e6340a3a24_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_65e6340a3a24_005,evidence_chunk,raw_record:rec_src_search_65e6340a3a24_003,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8bf36d4bffb4_004,evidence_chunk,raw_record:rec_src_search_8bf36d4bffb4_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8bf36d4bffb4_005,evidence_chunk,raw_record:rec_src_search_8bf36d4bffb4_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_3e232b5b243d_006,evidence_chunk,raw_record:rec_src_search_3e232b5b243d_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_3e232b5b243d_010,evidence_chunk,raw_record:rec_src_search_3e232b5b243d_002,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8242cbb785a1_006,evidence_chunk,raw_record:rec_src_search_8242cbb785a1_001,raw_record,
