edge_type,reason,source,source_type,target,target_type,warnings
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8ca119dddbda_001,evidence_chunk,raw_record:rec_src_search_8ca119dddbda_001,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_001,evidence_chunk,raw_record:rec_src_search_caf9b786a60e_005,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_001,evidence_chunk,raw_record:rec_src_search_caf9b786a60e_006,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_001,evidence_chunk,raw_record:rec_src_search_caf9b786a60e_007,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_001,evidence_chunk,raw_record:rec_src_search_caf9b786a60e_008,raw_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_90be6a027c41_003,evidence_chunk,validated_record:rec_src_search_90be6a027c41_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_006,evidence_chunk,validated_record:rec_src_search_743df961a25b_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_743df961a25b_005,evidence_chunk,validated_record:rec_src_search_743df961a25b_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,validated_record:rec_src_search_8e86f33ccf00_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,validated_record:rec_src_search_8e86f33ccf00_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_8e86f33ccf00_007,evidence_chunk,validated_record:rec_src_search_8e86f33ccf00_003,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,validated_record:rec_src_search_b74bccc017c5_001,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,validated_record:rec_src_search_b74bccc017c5_002,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_b74bccc017c5_006,evidence_chunk,validated_record:rec_src_search_b74bccc017c5_003,validated_record,
extracted_into,record.supporting_chunk_id links to evidence chunk,evidence_chunk:chunk_src_search_caf9b786a60e_007,evidence_chunk,validated_record:rec_src_search_caf9b786a60e_001,validated_record,
